id,parameter_set_id,source,qualifier,amount,units
69764,8810,Incentive,min,200.0000,$
69765,8810,Incentive,max,250.0000,$
69766,8811,Incentive,min,30.0000,$
69767,8811,Incentive,max,35.0000,$
69768,8812,Incentive,min,700.0000,$
69769,8812,Incentive,max,1100.0000,$
69770,8813,Incentive,min,1200.0000,$
69771,8813,Incentive,max,2500.0000,$
69772,10438,Incentive,,1202.0000,$
69773,8726,Incentive,,1000.0000,$/Unit
69774,8727,Incentive,max,1000.0000,$/BTU
69775,8728,Incentive,max,2000.0000,$
69776,2305,Incentive,max,500.0000,$/Unit
69777,5703,Incentive,,150.0000,$/Unit
69778,10439,Incentive,,150.0000,$
69824,8707,Incentive,min,15.0000,$/Unit
69825,8707,Incentive,max,450.0000,$/Unit
69826,8708,Incentive,min,10.0000,$/Unit
69827,8708,Incentive,max,400.0000,$/Unit
69828,8709,Incentive,min,0.0900,$/Unit
69829,8709,Incentive,max,85.0000,$/Unit
69830,8710,Incentive,min,1.2500,$/Unit
69831,8710,Incentive,max,4000.0000,$/Unit
69832,10440,Incentive,,30.0000,$/ton
69833,8701,Incentive,min,3.0000,$
69834,8701,Incentive,max,125.0000,$
69835,8702,Incentive,min,20.0000,$
69836,8702,Incentive,max,100.0000,$
69837,8703,Incentive,min,20.0000,$
69838,8703,Incentive,max,50.0000,$
69839,8704,Incentive,,60.0000,$/horsepower
69840,8705,Incentive,min,5.0000,$/horsepower
69841,8705,Incentive,max,400.0000,$/horsepower
69842,8706,Incentive,min,50.0000,$/ton
69843,8706,Incentive,max,175.0000,$/ton
69865,8689,Incentive,,3.0000,$/ton
69866,8690,Incentive,,50.0000,$/Unit
69867,8691,Incentive,,50.0000,"% of cost"
69868,8691,Incentive,,50.0000,$
69869,8692,Incentive,min,15.0000,$
69870,8692,Incentive,max,2700.0000,$
69871,10441,Incentive,min,200.0000,$/ton
69878,8685,Incentive,,3.0000,$/ton
69879,8686,Incentive,,50.0000,$/Unit
69880,8687,Incentive,,50.0000,"% of cost"
69881,8687,Incentive,max,50.0000,$
69882,8688,Incentive,min,15.0000,$
69883,8688,Incentive,,2700.0000,$
69884,10442,Incentive,min,200.0000,$/ton
69885,10443,Incentive,,200.0000,$/ton
69888,10444,Incentive,min,1000.0000,$/ton
69889,10444,Incentive,max,1200.0000,$/ton
69890,10445,Incentive,max,25000.0000,$
69891,10446,Incentive,max,35000.0000,$
69892,10447,Incentive,min,500.0000,$/ton
69897,4361,Incentive,max,900.0000,$/Unit
69898,4362,Incentive,max,5000.0000,$/Unit
69899,4363,Incentive,max,700.0000,$/Unit
69900,7052,Incentive,,100.0000,$
69901,8558,Incentive,,25.0000,$
69902,8559,Incentive,,25.0000,$
69903,8560,Incentive,,25.0000,$
69904,8561,Incentive,min,200.0000,$/ton
69905,8561,Incentive,,300.0000,$/ton
69906,8562,Incentive,,400.0000,$/ton
69907,8563,Incentive,min,0.5000,$
69908,8563,Incentive,max,5.0000,$
69909,8564,Incentive,,5.0000,$
69910,8565,Incentive,min,150.0000,$
69911,8565,Incentive,max,300.0000,$
69912,8566,Incentive,max,500.0000,$
69913,8539,Incentive,min,150.0000,$
69914,8539,Incentive,max,300.0000,$
69915,8540,Incentive,min,0.5000,$
69916,8540,Incentive,max,5.0000,$
69917,8541,Incentive,,300.0000,$/ton
69918,8542,Incentive,,500.0000,$/ton
69919,8543,Incentive,,35.0000,$/Unit
69920,10448,Incentive,,2000.0000,$
69921,8534,Incentive,,100.0000,
69922,8535,Incentive,,150.0000,$/ton
69923,8535,Incentive,max,750.0000,$
69924,8536,Incentive,,125.0000,$/ton
69925,8506,Incentive,,35.0000,$/horsepower
69926,8507,Incentive,max,1000.0000,$/Unit
69927,8508,Incentive,min,175.0000,$
69928,8508,Incentive,max,400.0000,$
69929,8508,Incentive,max,40000.0000,$
69930,8509,Incentive,min,125.0000,$
69931,8509,Incentive,max,300.0000,$
69934,10449,Incentive,,900.0000,$/Unit
69935,10449,Incentive,,1200.0000,$/Unit
69936,10450,Incentive,min,600.0000,$/ton
69937,10450,Incentive,max,1000.0000,$/ton
69938,10450,Incentive,,150.0000,$/Unit
69940,10451,Incentive,,80.0000,$
70155,10459,Incentive,,200.0000,$/ton
70156,10460,Incentive,min,50.0000,$/ton
70157,10460,Incentive,max,125.0000,$/ton
70158,10461,Incentive,min,0.4500,$/kWh
70159,10461,Incentive,max,0.5500,$/kWh
70168,8453,Incentive,min,75.0000,$
70169,8453,Incentive,max,3000.0000,$
70170,8454,Incentive,,3.7500,"$/square foot"
70171,8455,Incentive,min,0.7700,$
70172,8455,Incentive,max,1.1600,$
70173,8456,Incentive,,310.0000,$
70174,8456,Incentive,,770.0000,$
70175,10462,Incentive,,3000.0000,$
70176,8448,Incentive,,60.0000,$
70177,8449,Incentive,,350.0000,$
70178,8450,Incentive,min,25.0000,$
70179,8450,Incentive,max,50.0000,$
70180,8451,Incentive,,100.0000,$
70181,8452,Incentive,,1250.0000,$
70182,10463,Incentive,min,500.0000,$/ton
70183,10463,Incentive,max,1000.0000,$/ton
70184,10463,Incentive,,200.0000,$/Unit
70185,3476,Incentive,min,125.0000,$/ton
70186,3476,Incentive,max,300.0000,$/ton
70187,3477,Incentive,,800.0000,$/ton
70188,3478,Incentive,max,250.0000,$
70189,3478,Incentive,max,500.0000,$
70190,6436,Incentive,min,75.0000,$/ton
70191,6436,Incentive,max,200.0000,$/ton
70192,7389,Incentive,min,200.0000,$
70193,7389,Incentive,max,500.0000,$
70194,10464,Incentive,min,250.0000,$/ton
70195,10464,Incentive,max,800.0000,$/ton
70240,10465,Incentive,,30.0000,$/Unit
70241,10466,Incentive,,90.0000,$/Unit
70242,10467,Incentive,,60.0000,$/Unit
70243,10468,Incentive,min,100.0000,$/Unit
70244,10468,Incentive,max,350.0000,$/Unit
70245,10469,Incentive,min,25.0000,$
70246,10469,Incentive,max,50.0000,$
70247,10470,Incentive,,100.0000,$/Unit
70248,10471,Incentive,,200.0000,$/Unit
70249,10472,Incentive,min,30.0000,$/Unit
70250,10472,Incentive,max,350.0000,$/Unit
70251,10473,Incentive,min,500.0000,$
70252,10473,Incentive,max,1500.0000,$
70253,10474,Incentive,min,250.0000,$/ton
70254,10474,Incentive,max,500.0000,$/ton
70255,10475,Incentive,max,50.0000,"% of cost"
70256,10475,Incentive,max,1000.0000,$
70257,10476,Incentive,max,50.0000,"% of cost"
70258,10476,Incentive,max,7500.0000,"% of cost"
70259,10477,Incentive,,8.0000,$/horsepower
70260,10477,Incentive,max,20000.0000,$
70261,10478,Incentive,max,5000.0000,$
70267,10479,Incentive,max,4000.0000,$/ton
70268,10480,Incentive,,1500.0000,$/ton
70269,10480,Incentive,max,15000.0000,$
70270,10481,Incentive,min,200.0000,$/ton
70271,10481,Incentive,max,500.0000,$/ton
70300,10483,Incentive,min,500.0000,$
70301,10483,Incentive,max,1000.0000,$
70302,10484,Incentive,min,200.0000,$/ton
70303,10484,Incentive,max,500.0000,$/ton
70304,10485,Incentive,min,200.0000,$
70305,10485,Incentive,max,400.0000,$
70306,10486,Incentive,,25.0000,$
70307,10487,Incentive,,400.0000,$
70308,10488,Incentive,,500.0000,$/kW
70309,10489,Incentive,,350.0000,$/ton
70310,10490,Incentive,min,250.0000,$/ton
70311,10490,Incentive,max,500.0000,$/ton
70336,10491,Incentive,min,1100.0000,$/ton
70337,10491,Incentive,max,3300.0000,$/ton
70338,10492,Incentive,min,300.0000,$/ton
70339,10492,Incentive,max,2250.0000,$/ton
70340,10493,Incentive,min,300.0000,$
70341,10493,Incentive,max,1200.0000,$
70342,10494,Incentive,,225.0000,$
70343,10495,Incentive,min,225.0000,$
70344,10495,Incentive,,325.0000,$
70345,10496,Incentive,,50.0000,$
70346,10497,Incentive,min,750.0000,$/Unit
70347,10497,Incentive,max,2250.0000,$/Unit
70348,10498,Incentive,,50.0000,$/Unit
70349,10499,Incentive,,100.0000,$
70350,10500,Incentive,,30.0000,"% of cost"
70351,10500,Incentive,max,400.0000,$
70352,10501,Incentive,,30.0000,"% of cost"
70353,10501,Incentive,max,350.0000,$
70354,10502,Incentive,,30.0000,"% of cost"
70355,10502,Incentive,max,500.0000,$
70358,10503,Incentive,min,750.0000,$/ton
70359,10503,Incentive,max,2500.0000,$/ton
70360,10504,Incentive,min,500.0000,$/ton
70361,10504,Incentive,max,750.0000,$/ton
70362,10505,Incentive,min,500.0000,$/ton
70363,10505,Incentive,max,1500.0000,$/ton
70364,10506,Incentive,min,300.0000,$
70365,10506,Incentive,max,750.0000,$
70366,8318,Incentive,,50.0000,$/Unit
70367,8318,Incentive,min,15.0000,$/horsepower
70368,8318,Incentive,max,400.0000,$/horsepower
70369,8319,Incentive,min,25.0000,$
70370,8319,Incentive,max,300.0000,$
70371,8320,Incentive,min,2.0000,$/Unit
70372,8320,Incentive,,100.0000,$/Unit
70373,8321,Incentive,,25.0000,$/Unit
70374,8321,Incentive,,65.0000,$/Unit
70375,8322,Incentive,,50.0000,$/Unit
70376,8323,Incentive,,50.0000,$/Unit
70377,8324,Incentive,,0.0450,$/kWh
70378,10507,Incentive,min,200.0000,$/ton
70379,8376,Incentive,max,5000.0000,$/Unit
70380,8377,Incentive,max,1500.0000,$
70381,8378,Incentive,,5.0000,$
70382,8378,Incentive,,15.0000,$
70383,8379,Incentive,min,2.0000,$
70384,8379,Incentive,max,5000.0000,$
70385,8380,Incentive,,500.0000,$/Unit
70386,10508,Incentive,min,200.0000,$/ton
70387,10508,Incentive,max,400.0000,$/ton
70403,394,Incentive,max,750.0000,$/ton
70404,395,Incentive,,50.0000,$/Unit
70405,10509,Incentive,,1000.0000,$
70406,10510,Incentive,,300.0000,$
70407,10511,Incentive,,50.0000,$
70408,10512,Incentive,min,75.0000,$/ton
70409,10512,Incentive,max,250.0000,$/ton
70410,10513,Incentive,min,250.0000,$/ton
70411,10513,Incentive,max,800.0000,$/ton
70412,10514,Incentive,max,100000.0000,$
70428,10515,Incentive,max,500.0000,$
70429,10516,Incentive,max,350.0000,$
70430,10517,Incentive,max,200.0000,$
70431,10518,Incentive,max,50.0000,$
70432,10519,Incentive,max,3000.0000,$
70433,8356,Incentive,min,3.0000,$
70434,8356,Incentive,max,900.0000,$
70435,8357,Incentive,min,3.2500,$
70436,8357,Incentive,max,1500.0000,$
70437,8358,Incentive,,600.0000,$
70438,8359,Incentive,,30.0000,$
70439,8359,Incentive,,2000.0000,$
70440,8360,Incentive,min,25.0000,$
70441,8360,Incentive,max,1100.0000,$
70442,8361,Incentive,,270.0000,$/kW
70443,8362,Incentive,min,2.0000,$
70444,8362,Incentive,,175.0000,
70445,10520,Incentive,,200.0000,$/ton
70446,8305,Incentive,min,4.0000,$/Unit
70447,8305,Incentive,max,900.0000,$/Unit
70448,8306,Incentive,min,3.2500,$/Unit
70449,8306,Incentive,max,1500.0000,$/Unit
70450,8307,Incentive,,270.0000,$/kW
70451,8307,Incentive,max,100.0000,"% of cost"
70452,8308,Incentive,,600.0000,$
70453,8309,Incentive,,30.0000,$
70454,8309,Incentive,,2000.0000,$
70455,8310,Incentive,min,0.7000,$/Unit
70456,8310,Incentive,max,1100.0000,$/Unit
70457,8311,Incentive,,200.0000,$/ton
70458,8312,Incentive,,50.0000,$
70459,8313,Incentive,,150.0000,$
70460,8314,Incentive,,200.0000,$
70461,8315,Incentive,min,2.0000,$/Unit
70462,8315,Incentive,max,175.0000,$/Unit
70463,8316,Incentive,min,0.0600,$/Unit
70464,8316,Incentive,,0.1200,$/Unit
70465,8294,Incentive,min,2.0000,$/Unit
70466,8294,Incentive,max,5000.0000,$/Unit
70467,8295,Incentive,,50.0000,"% of cost"
70468,8295,Incentive,max,15000.0000,$
70469,8296,Incentive,min,30.0000,$/Unit
70470,8296,Incentive,max,750.0000,$/Unit
70471,8297,Incentive,,1000.0000,$
70472,8298,Incentive,min,25.0000,$/Unit
70473,8298,Incentive,max,700.0000,$/Unit
70474,8299,Incentive,min,50.0000,$
70475,8299,System,max,400.0000,
70476,8300,Incentive,min,25.0000,$/Unit
70477,8300,Incentive,max,75.0000,$/Unit
70478,8301,Incentive,min,2.0000,$
70479,8301,Incentive,max,120.0000,$
70480,8302,Incentive,min,5.0000,$/Unit
70481,8302,Incentive,max,15.0000,$/Unit
70482,8303,Incentive,,30.0000,$/Unit
70483,10521,Incentive,min,200.0000,$/ton
70484,10521,Incentive,max,400.0000,$/ton
70545,10522,Incentive,,50.0000,$/ton
70546,10523,Incentive,min,3.0000,$/ton
70547,10523,Incentive,max,5.0000,$/ton
70548,10524,Incentive,,50.0000,$/Unit
70549,10525,Incentive,min,200.0000,$/horsepower
70550,10525,Incentive,max,400.0000,$/horsepower
70551,10526,Incentive,min,100.0000,$
70552,10526,Incentive,max,2200.0000,$
70553,10526,Incentive,,50.0000,$/ton
70554,10527,Incentive,,200.0000,$/ton
70555,10528,Incentive,max,50.0000,"% of cost"
70556,10528,Incentive,max,50.0000,$
70557,10529,Incentive,min,25.0000,$/Unit
70558,10529,Incentive,max,300.0000,$/Unit
70559,10530,Incentive,,30.0000,$/horsepower
70560,10531,Incentive,min,25.0000,$
70561,10531,Incentive,max,65.0000,$
70562,10532,Incentive,min,50.0000,$
70563,10532,Incentive,max,1000.0000,$
70564,10533,Incentive,min,100.0000,$
70565,10533,Incentive,max,125.0000,$
70566,10534,Incentive,min,300.0000,$
70567,10534,Incentive,max,1000.0000,$
70568,10535,Incentive,,0.0450,"$/kWh (1 year)"
70569,8279,Incentive,,50.0000,$/Unit
70570,8279,Incentive,min,15.0000,$/horsepower
70571,8279,Incentive,max,400.0000,$/horsepower
70572,8280,Incentive,min,25.0000,$/Unit
70573,8280,Incentive,max,300.0000,$/Unit
70574,8281,Incentive,min,2.0000,$/Unit
70575,8281,Incentive,max,100.0000,$/Unit
70576,8282,Incentive,min,25.0000,$/Unit
70577,8282,Incentive,max,65.0000,$/Unit
70578,8283,Incentive,,50.0000,$/Unit
70579,8284,Incentive,min,50.0000,$/Unit
70580,8284,Incentive,max,1000.0000,$/Unit
70581,8285,Incentive,,0.0450,$/kWh
70582,10536,Incentive,,200.0000,$/ton
70597,8272,Incentive,,50.0000,$/Unit
70598,8272,Incentive,min,15.0000,$/horsepower
70599,8272,Incentive,max,400.0000,$/horsepower
70600,8273,Incentive,min,25.0000,$/Unit
70601,8273,Incentive,max,300.0000,$/Unit
70602,8274,Incentive,min,25.0000,$/Unit
70603,8274,Incentive,max,65.0000,$/Unit
70604,8275,Incentive,,50.0000,$/Unit
70605,8276,Incentive,min,50.0000,$/Unit
70606,8276,Incentive,max,1000.0000,$/Unit
70607,8277,Incentive,min,2.0000,$/Unit
70608,8277,Incentive,max,100.0000,$/Unit
70609,8278,Incentive,,0.0450,$/kWh
70610,10537,Incentive,,200.0000,$/ton
70611,8258,Incentive,,50.0000,$/Unit
70612,8258,Incentive,min,15.0000,$/horsepower
70613,8258,Incentive,max,400.0000,$/horsepower
70614,8259,Incentive,min,25.0000,$/Unit
70615,8259,Incentive,max,300.0000,$/Unit
70616,8260,Incentive,min,2.0000,$/Unit
70617,8260,Incentive,max,100.0000,$/Unit
70618,8261,Incentive,min,25.0000,$/Unit
70619,8261,Incentive,max,65.0000,$/Unit
70620,8262,Incentive,,50.0000,$/Unit
70621,8263,Incentive,min,50.0000,$
70622,8263,Incentive,max,1000.0000,$/Unit
70623,8264,Incentive,,0.0450,$/kWh
70624,10538,Incentive,,200.0000,$/ton
70625,8265,Incentive,,50.0000,$/Unit
70626,8265,Incentive,min,15.0000,$/Unit
70627,8265,Incentive,max,400.0000,$/Unit
70628,8266,Incentive,,25.0000,$/Unit
70629,8266,Incentive,,300.0000,$/Unit
70630,8267,Incentive,min,2.0000,$/Unit
70631,8267,Incentive,max,100.0000,$/Unit
70632,8268,Incentive,,25.0000,$/Unit
70633,8268,Incentive,,65.0000,$/Unit
70634,8269,Incentive,,50.0000,$/Unit
70635,8270,Incentive,min,,$/Unit
70636,8270,Incentive,max,1000.0000,$/Unit
70637,8271,Incentive,,0.0450,$/kWh
70638,10539,Incentive,,200.0000,$/ton
70639,8204,Incentive,,50.0000,$/Unit
70640,8204,Incentive,max,400.0000,$/horsepower
70641,8205,Incentive,max,120.0000,$/horsepower
70642,8206,Incentive,min,25.0000,$
70643,8206,Incentive,max,300.0000,$
70644,8207,Incentive,min,2.0000,$/Unit
70645,8207,Incentive,max,100.0000,$/Unit
70646,8208,Incentive,min,25.0000,$/Unit
70647,8208,Incentive,max,65.0000,$/Unit
70648,8209,Incentive,min,50.0000,$
70649,8209,Incentive,max,1000.0000,$
70650,8221,Incentive,,50.0000,$/Unit
70651,10540,Incentive,,200.0000,$/ton
70652,8215,Incentive,,50.0000,
70653,8215,Incentive,max,400.0000,$/horsepower
70654,8216,Incentive,,120.0000,$/horsepower
70655,8217,Incentive,min,25.0000,$
70656,8217,Incentive,max,300.0000,$
70657,8218,Incentive,,2.0000,$/Unit
70658,8218,Incentive,,100.0000,$/Unit
70659,8219,Incentive,min,25.0000,$
70660,8219,System,max,65.0000,
70661,8220,Incentive,,50.0000,$
70662,8220,Incentive,,1000.0000,$
70663,8236,Incentive,,50.0000,$/Unit
70664,10541,Incentive,,200.0000,$/ton
70665,8251,Incentive,,50.0000,$
70666,8251,Incentive,min,15.0000,$/horsepower
70667,8251,Incentive,,400.0000,$/horsepower
70668,8252,Incentive,min,25.0000,$/Unit
70669,8252,Incentive,max,300.0000,$/Unit
70670,8253,Incentive,min,2.0000,$/Unit
70671,8253,Incentive,max,100.0000,$/Unit
70672,8254,Incentive,min,25.0000,$
70673,8254,Incentive,max,65.0000,$
70674,8255,Incentive,,50.0000,$/Unit
70675,8256,Incentive,min,50.0000,$
70676,8256,Incentive,max,1000.0000,$
70677,8257,Incentive,,0.0450,$/kWh
70678,10542,Incentive,,200.0000,$/ton
70679,10543,Incentive,,400.0000,$
70680,10544,Incentive,max,1340.0000,$/ton
70681,8063,Incentive,,100.0000,$/Unit
70682,8064,Incentive,min,100.0000,$/Unit
70683,8064,Incentive,max,500.0000,$/Unit
70684,8065,Incentive,,50.0000,"% of cost"
70685,8066,Incentive,,100.0000,$/Unit
70686,8066,Incentive,,950.0000,$/Unit
70687,8067,Incentive,,50.0000,"% of cost"
70688,8067,Incentive,max,1000.0000,$/ton
70689,8068,Incentive,min,25.0000,$/Unit
70690,8068,Incentive,min,50.0000,$/Unit
70691,8069,Incentive,,100.0000,$/Unit
70692,8070,Incentive,min,75.0000,$
70693,8070,Incentive,max,150.0000,$
70694,8085,Incentive,min,1000.0000,$
70695,8085,Incentive,max,3000.0000,$
70750,8073,Incentive,min,0.7500,$/Unit
70751,8073,Incentive,max,105.0000,$/Unit
70752,8073,Incentive,min,0.1900,$/W
70753,8073,Incentive,max,0.2500,$/W
70754,8074,Incentive,min,0.0500,$
70755,8074,Incentive,max,0.4000,$
70756,8075,Incentive,min,200.0000,$
70757,8075,Incentive,max,1000.0000,$
70758,8076,Incentive,,40.0000,$/Unit
70759,8076,Incentive,,500.0000,$/Unit
70760,8077,Incentive,min,200.0000,$
70761,8077,Incentive,max,6000.0000,$
70762,8078,Incentive,min,15.0000,$/ton
70763,8078,Incentive,,100.0000,$/ton
70764,8079,Incentive,,1700.0000,$
70765,8079,Incentive,,2200.0000,$
70766,8080,Incentive,min,200.0000,$
70767,8080,Incentive,max,2000.0000,$
70768,8081,Incentive,min,100.0000,$
70769,8081,Incentive,max,11600.0000,$
70770,8082,Incentive,,7000.0000,$/MBTUh
70771,8082,Incentive,,250.0000,$
70772,8083,Incentive,,6.0000,"$/linear foot"
70773,8083,Incentive,,9.0000,"$/linear foot"
70774,8084,Incentive,,10.0000,$
70775,8084,Incentive,,2440.0000,$
70776,10545,Incentive,,600.0000,$/ton
70777,10546,Incentive,,250.0000,$/Unit
70778,10546,Incentive,,1000.0000,$
70779,10547,Incentive,,1225.0000,$/ton
70780,10547,Incentive,max,500.0000,$
70781,2767,Incentive,,75.0000,$/Unit
70782,2768,Incentive,,75.0000,$
70783,2768,Incentive,max,500.0000,$
70784,2769,Incentive,,20.0000,$/Unit
70785,2770,Incentive,,25.0000,$/Unit
70786,2770,Incentive,max,50.0000,$
70787,2771,Incentive,,25.0000,$/Unit
70788,2772,Incentive,,10.0000,$
70789,2772,Incentive,max,70.0000,$
70790,2773,Incentive,,15.0000,$/Unit
70791,7367,Incentive,,40.0000,$/Unit
70792,10548,Incentive,min,200.0000,$
70793,10548,Incentive,max,300.0000,$
70794,10549,Incentive,min,200.0000,$/ton
70795,10549,Incentive,max,400.0000,$/ton
70803,8048,Incentive,,8.0000,$/Unit
70804,8049,Incentive,,350.0000,$/ton
70805,8049,Incentive,,750.0000,$/ton
70806,8050,Incentive,min,200.0000,$
70807,8050,Incentive,max,1400.0000,$
70808,10550,Incentive,min,300.0000,$/ton
70809,10550,Incentive,max,550.0000,$/ton
70810,10551,Incentive,min,1000.0000,$
70811,10551,Incentive,max,3000.0000,$
70812,8040,Incentive,min,250.0000,$
70813,8040,Incentive,max,2000.0000,$/ton
70814,8041,Incentive,min,250.0000,$/ton
70815,8041,Incentive,max,500.0000,$/ton
70816,8042,Incentive,,100.0000,$
70817,8043,Incentive,,200.0000,$
70818,8044,Incentive,,25.0000,$/Unit
70819,8045,Incentive,,100.0000,$
70820,8045,Incentive,,400.0000,$
70821,8046,Incentive,,75.0000,$/Unit
70822,8046,Incentive,,700.0000,$
70823,8047,Incentive,,250.0000,$
70824,8047,Incentive,,7500.0000,$
70825,8142,Incentive,max,75.0000,"% of cost"
70826,10552,Incentive,,30.0000,$/ton
70827,8026,Incentive,min,200.0000,$
70828,8026,Incentive,max,400.0000,$
70829,8027,Incentive,min,25.0000,$
70830,8027,Incentive,max,1800.0000,$
70831,8028,Incentive,min,75.0000,$
70832,8028,Incentive,max,2000.0000,$
70833,10553,Incentive,max,2000.0000,$
70834,10554,Incentive,,150.0000,$/ton
70835,10555,Incentive,,4000.0000,$
70836,7312,Incentive,,15.0000,$/Unit
70837,7313,Incentive,,40.0000,$/Unit
70838,10556,Incentive,,800.0000,$
70839,8012,Incentive,,8.0000,$
70840,8012,Incentive,,50.0000,"% of cost"
70841,8013,Incentive,,60.0000,$
70842,8014,Incentive,min,100.0000,$
70843,8014,Incentive,max,350.0000,$
70844,8015,Incentive,min,25.0000,$
70845,8015,Incentive,max,50.0000,$
70846,8016,Incentive,,350.0000,$/Unit
70847,8017,Incentive,,100.0000,$/Unit
70848,8018,Incentive,,100.0000,$/Unit
70849,8019,Incentive,max,20000.0000,$
70850,8019,Incentive,,50.0000,"% of cost"
70851,10557,Incentive,,50.0000,$/ton
70852,10557,Incentive,,50.0000,$/Unit
70855,10558,Incentive,min,250.0000,$/ton
70856,10558,Incentive,max,350.0000,$/ton
70857,7995,Incentive,min,300.0000,$
70858,7995,Incentive,max,500.0000,$
70859,7996,Incentive,max,2000.0000,$
70860,7997,Incentive,min,200.0000,$
70861,7997,Incentive,max,500.0000,$
70862,7998,Incentive,max,50.0000,$
70863,10559,Incentive,,62.0000,$/ton
70868,664,Incentive,,50.0000,$/Unit
70869,5593,Incentive,max,1600.0000,$/Unit
70870,7954,Incentive,,100.0000,$
70871,10560,Incentive,max,3000.0000,$
70872,10561,Incentive,min,31.0000,$/ton
70873,10561,Incentive,max,62.0000,$/ton
70917,1187,Incentive,,50.0000,%
70918,1187,Incentive,max,5.0000,Years
70919,1186,Incentive,,100.0000,%
70920,1186,Incentive,max,5.0000,Years
70921,1186,System,max,1.0000,MW
70922,1188,Incentive,,100.0000,%
70923,1188,Incentive,max,10.0000,Years
70947,8153,Incentive,max,135.0000,$
70948,8154,Incentive,max,90.0000,$/fixture
70949,8155,Incentive,max,280.0000,$/fixture
70950,8156,Incentive,,0.2000,$/kWh
70951,8157,Incentive,max,20000.0000,$
70952,8158,Incentive,max,50.0000,$/ton
70953,8159,Incentive,,40.0000,$/Unit
70954,8159,Incentive,max,30.0000,$/ton
